custom_swim  | /usr/bin/startxfce4: X server already running on display :1
manager      | 2025-10-27 21:12:31,440 - INFO - KB Metrics: Knowledge(ADAPTATION_GOALS={'threshold_response_time': 0.1}, History=[{'active_servers': 16, 'arrival_rate': 97.1077, 'basic_rt': 2.93097, 'basic_throughput': 21.1441, 'dimmer': 0.7, 'opt_rt': 6.63763, 'opt_throughput': 75.9633, 'servers': 16, 'activating_server': False, 'server_ult': {'server_1_ult': '0.469322', 'server_2_ult': '0.469599', 'server_3_ult': '0.427238', 'server_4_ult': '0.348232', 'server_5_ult': '0.336996', 'server_6_ult': '0.300849', 'server_7_ult': '0.222401', 'server_8_ult': '0.210996', 'server_9_ult': '0.184784', 'server_10_ult': '0.1046', 'server_11_ult': '0.0783958', 'server_12_ult': '0.0760707', 'server_13_ult': '0.063654', 'server_14_ult': '0.0537183', 'server_15_ult': '0.0442689', 'server_16_ult': '0.0227668'}, 'diagnosis': 'increase_servers', 'plan': {'increase_servers_plan': {'entry': 'increase_servers', 'action': ['add_server'], 'reason': 'System overloaded; more servers may be needed to reduce response time.'}}}, {'active_servers': 16, 'arrival_rate': 97.1077, 'basic_rt': 2.93097, 'basic_throughput': 21.1441, 'dimmer': 0.7, 'opt_rt': 6.63763, 'opt_throughput': 75.9633, 'servers': 16, 'activating_server': False, 'server_ult': {'server_1_ult': '0.469322', 'server_2_ult': '0.469599', 'server_3_ult': '0.427238', 'server_4_ult': '0.348232', 'server_5_ult': '0.336996', 'server_6_ult': '0.300849', 'server_7_ult': '0.222401', 'server_8_ult': '0.210996', 'server_9_ult': '0.184784', 'server_10_ult': '0.1046', 'server_11_ult': '0.0783958', 'server_12_ult': '0.0760707', 'server_13_ult': '0.063654', 'server_14_ult': '0.0537183', 'server_15_ult': '0.0442689', 'server_16_ult': '0.0227668'}, 'diagnosis': 'increase_servers', 'plan': {'increase_servers_plan': {'entry': 'increase_servers', 'action': ['add_server'], 'reason': 'System overloaded; more servers may be needed to reduce response time.'}}}, {'active_servers': 16, 'arrival_rate': 97.1077, 'basic_rt': 2.93097, 'basic_throughput': 21.1441, 'dimmer': 0.7, 'opt_rt': 6.63763, 'opt_throughput': 75.9633, 'servers': 16, 'activating_server': False, 'server_ult': {'server_1_ult': '0.469322', 'server_2_ult': '0.469599', 'server_3_ult': '0.427238', 'server_4_ult': '0.348232', 'server_5_ult': '0.336996', 'server_6_ult': '0.300849', 'server_7_ult': '0.222401', 'server_8_ult': '0.210996', 'server_9_ult': '0.184784', 'server_10_ult': '0.1046', 'server_11_ult': '0.0783958', 'server_12_ult': '0.0760707', 'server_13_ult': '0.063654', 'server_14_ult': '0.0537183', 'server_15_ult': '0.0442689', 'server_16_ult': '0.0227668'}, 'diagnosis': 'increase_servers', 'plan': {'increase_servers_plan': {'entry': 'increase_servers', 'action': ['add_server'], 'reason': 'System overloaded; more servers may be needed to reduce response time.'}}}, {'active_servers': 16, 'arrival_rate': 97.1077, 'basic_rt': 2.93097, 'basic_throughput': 21.1441, 'dimmer': 0.7, 'opt_rt': 6.63763, 'opt_throughput': 75.9633, 'servers': 16, 'activating_server': False, 'server_ult': {'server_1_ult': '0.469322', 'server_2_ult': '0.469599', 'server_3_ult': '0.427238', 'server_4_ult': '0.348232', 'server_5_ult': '0.336996', 'server_6_ult': '0.300849', 'server_7_ult': '0.222401', 'server_8_ult': '0.210996', 'server_9_ult': '0.184784', 'server_10_ult': '0.1046', 'server_11_ult': '0.0783958', 'server_12_ult': '0.0760707', 'server_13_ult': '0.063654', 'server_14_ult': '0.0537183', 'server_15_ult': '0.0442689', 'server_16_ult': '0.0227668'}, 'diagnosis': 'increase_servers', 'plan': {'increase_servers_plan': {'entry': 'increase_servers', 'action': ['add_server'], 'reason': 'System overloaded; more servers may be needed to reduce response time.'}}}, {'active_servers': 16, 'arrival_rate': 97.1077, 'basic_rt': 2.93097, 'basic_throughput': 21.1441, 'dimmer': 0.7, 'opt_rt': 6.63763, 'opt_throughput': 75.9633, 'servers': 16, 'activating_server': False, 'server_ult': {'server_1_ult': '0.469322', 'server_2_ult': '0.469599', 'server_3_ult': '0.427238', 'server_4_ult': '0.348232', 'server_5_ult': '0.336996', 'server_6_ult': '0.300849', 'server_7_ult': '0.222401', 'server_8_ult': '0.210996', 'server_9_ult': '0.184784', 'server_10_ult': '0.1046', 'server_11_ult': '0.0783958', 'server_12_ult': '0.0760707', 'server_13_ult': '0.063654', 'server_14_ult': '0.0537183', 'server_15_ult': '0.0442689', 'server_16_ult': '0.0227668'}, 'diagnosis': 'increase_servers', 'plan': {'increase_servers_plan': {'entry': 'increase_servers', 'action': ['add_server'], 'reason': 'System overloaded; more servers may be needed to reduce response time.'}}}], Constraints={'dimmer'= [0.0, 1.0], 'servers'= [1, 20], 'add_server'= {'active_servers'= 'servers'}, 'remove_server'= {'active_servers'= 'servers'}}), Last_update={'active_servers': 16, 'arrival_rate': 97.1077, 'basic_rt': 2.93097, 'basic_throughput': 21.1441, 'dimmer': 0.7, 'opt_rt': 6.63763, 'opt_throughput': 75.9633, 'servers': 16, 'activating_server': False, 'server_ult': {'server_1_ult': '0.469322', 'server_2_ult': '0.469599', 'server_3_ult': '0.427238', 'server_4_ult': '0.348232', 'server_5_ult': '0.336996', 'server_6_ult': '0.300849', 'server_7_ult': '0.222401', 'server_8_ult': '0.210996', 'server_9_ult': '0.184784', 'server_10_ult': '0.1046', 'server_11_ult': '0.0783958', 'server_12_ult': '0.0760707', 'server_13_ult': '0.063654', 'server_14_ult': '0.0537183', 'server_15_ult': '0.0442689', 'server_16_ult': '0.0227668'}, 'diagnosis': 'increase_servers', 'plan': {'increase_servers_plan': {'entry': 'increase_servers', 'action': ['add_server'], 'reason': 'System overloaded; more servers may be needed to reduce response time.'}}})
manager      | 2025-10-27 21:12:31,445 - INFO - RT=2.82s | Active servers=17 | Dimmer=0.70 | arrival=94.50 req/s | Total servers=17
manager      | 2025-10-27 21:12:31,445 - INFO - Diagnosis: increase_servers
manager      | 2025-10-27 21:12:31,445 - INFO - Action plan: {'increase_servers_plan': {'entry': 'increase_servers', 'action': ['add_server'], 'reason': 'System overloaded; more servers may be needed to reduce response time.'}}
custom_swim  | t=538.458767 executing addServer()
custom_swim  | adding server with latency=0
custom_swim  | t=538.458767 addServer() complete
manager      | 2025-10-27 21:12:31,447 - INFO - Result: ok
manager      | 2025-10-27 21:13:01,478 - INFO - KB Metrics: Knowledge(ADAPTATION_GOALS={'threshold_response_time': 0.1}, History=[{'active_servers': 17, 'arrival_rate': 94.4965, 'basic_rt': 2.81505, 'basic_throughput': 20.7873, 'dimmer': 0.7, 'opt_rt': 6.46085, 'opt_throughput': 73.7071, 'servers': 17, 'activating_server': False, 'server_ult': {'server_1_ult': '0.473182', 'server_2_ult': '0.474503', 'server_3_ult': '0.431881', 'server_4_ult': '0.352966', 'server_5_ult': '0.341552', 'server_6_ult': '0.305854', 'server_7_ult': '0.227931', 'server_8_ult': '0.216883', 'server_9_ult': '0.190333', 'server_10_ult': '0.112293', 'server_11_ult': '0.0855262', 'server_12_ult': '0.0838916', 'server_13_ult': '0.0717626', 'server_14_ult': '0.0626713', 'server_15_ult': '0.0527307', 'server_16_ult': '0.0325271', 'server_17_ult': '0.00992188'}, 'diagnosis': 'increase_servers', 'plan': {'increase_servers_plan': {'entry': 'increase_servers', 'action': ['add_server'], 'reason': 'System overloaded; more servers may be needed to reduce response time.'}}}, {'active_servers': 17, 'arrival_rate': 94.4965, 'basic_rt': 2.81505, 'basic_throughput': 20.7873, 'dimmer': 0.7, 'opt_rt': 6.46085, 'opt_throughput': 73.7071, 'servers': 17, 'activating_server': False, 'server_ult': {'server_1_ult': '0.473182', 'server_2_ult': '0.474503', 'server_3_ult': '0.431881', 'server_4_ult': '0.352966', 'server_5_ult': '0.341552', 'server_6_ult': '0.305854', 'server_7_ult': '0.227931', 'server_8_ult': '0.216883', 'server_9_ult': '0.190333', 'server_10_ult': '0.112293', 'server_11_ult': '0.0855262', 'server_12_ult': '0.0838916', 'server_13_ult': '0.0717626', 'server_14_ult': '0.0626713', 'server_15_ult': '0.0527307', 'server_16_ult': '0.0325271', 'server_17_ult': '0.00992188'}, 'diagnosis': 'increase_servers', 'plan': {'increase_servers_plan': {'entry': 'increase_servers', 'action': ['add_server'], 'reason': 'System overloaded; more servers may be needed to reduce response time.'}}}, {'active_servers': 17, 'arrival_rate': 94.4965, 'basic_rt': 2.81505, 'basic_throughput': 20.7873, 'dimmer': 0.7, 'opt_rt': 6.46085, 'opt_throughput': 73.7071, 'servers': 17, 'activating_server': False, 'server_ult': {'server_1_ult': '0.473182', 'server_2_ult': '0.474503', 'server_3_ult': '0.431881', 'server_4_ult': '0.352966', 'server_5_ult': '0.341552', 'server_6_ult': '0.305854', 'server_7_ult': '0.227931', 'server_8_ult': '0.216883', 'server_9_ult': '0.190333', 'server_10_ult': '0.112293', 'server_11_ult': '0.0855262', 'server_12_ult': '0.0838916', 'server_13_ult': '0.0717626', 'server_14_ult': '0.0626713', 'server_15_ult': '0.0527307', 'server_16_ult': '0.0325271', 'server_17_ult': '0.00992188'}, 'diagnosis': 'increase_servers', 'plan': {'increase_servers_plan': {'entry': 'increase_servers', 'action': ['add_server'], 'reason': 'System overloaded; more servers may be needed to reduce response time.'}}}, {'active_servers': 17, 'arrival_rate': 94.4965, 'basic_rt': 2.81505, 'basic_throughput': 20.7873, 'dimmer': 0.7, 'opt_rt': 6.46085, 'opt_throughput': 73.7071, 'servers': 17, 'activating_server': False, 'server_ult': {'server_1_ult': '0.473182', 'server_2_ult': '0.474503', 'server_3_ult': '0.431881', 'server_4_ult': '0.352966', 'server_5_ult': '0.341552', 'server_6_ult': '0.305854', 'server_7_ult': '0.227931', 'server_8_ult': '0.216883', 'server_9_ult': '0.190333', 'server_10_ult': '0.112293', 'server_11_ult': '0.0855262', 'server_12_ult': '0.0838916', 'server_13_ult': '0.0717626', 'server_14_ult': '0.0626713', 'server_15_ult': '0.0527307', 'server_16_ult': '0.0325271', 'server_17_ult': '0.00992188'}, 'diagnosis': 'increase_servers', 'plan': {'increase_servers_plan': {'entry': 'increase_servers', 'action': ['add_server'], 'reason': 'System overloaded; more servers may be needed to reduce response time.'}}}, {'active_servers': 17, 'arrival_rate': 94.4965, 'basic_rt': 2.81505, 'basic_throughput': 20.7873, 'dimmer': 0.7, 'opt_rt': 6.46085, 'opt_throughput': 73.7071, 'servers': 17, 'activating_server': False, 'server_ult': {'server_1_ult': '0.473182', 'server_2_ult': '0.474503', 'server_3_ult': '0.431881', 'server_4_ult': '0.352966', 'server_5_ult': '0.341552', 'server_6_ult': '0.305854', 'server_7_ult': '0.227931', 'server_8_ult': '0.216883', 'server_9_ult': '0.190333', 'server_10_ult': '0.112293', 'server_11_ult': '0.0855262', 'server_12_ult': '0.0838916', 'server_13_ult': '0.0717626', 'server_14_ult': '0.0626713', 'server_15_ult': '0.0527307', 'server_16_ult': '0.0325271', 'server_17_ult': '0.00992188'}, 'diagnosis': 'increase_servers', 'plan': {'increase_servers_plan': {'entry': 'increase_servers', 'action': ['add_server'], 'reason': 'System overloaded; more servers may be needed to reduce response time.'}}}], Constraints={'dimmer'= [0.0, 1.0], 'servers'= [1, 20], 'add_server'= {'active_servers'= 'servers'}, 'remove_server'= {'active_servers'= 'servers'}}), Last_update={'active_servers': 17, 'arrival_rate': 94.4965, 'basic_rt': 2.81505, 'basic_throughput': 20.7873, 'dimmer': 0.7, 'opt_rt': 6.46085, 'opt_throughput': 73.7071, 'servers': 17, 'activating_server': False, 'server_ult': {'server_1_ult': '0.473182', 'server_2_ult': '0.474503', 'server_3_ult': '0.431881', 'server_4_ult': '0.352966', 'server_5_ult': '0.341552', 'server_6_ult': '0.305854', 'server_7_ult': '0.227931', 'server_8_ult': '0.216883', 'server_9_ult': '0.190333', 'server_10_ult': '0.112293', 'server_11_ult': '0.0855262', 'server_12_ult': '0.0838916', 'server_13_ult': '0.0717626', 'server_14_ult': '0.0626713', 'server_15_ult': '0.0527307', 'server_16_ult': '0.0325271', 'server_17_ult': '0.00992188'}, 'diagnosis': 'increase_servers', 'plan': {'increase_servers_plan': {'entry': 'increase_servers', 'action': ['add_server'], 'reason': 'System overloaded; more servers may be needed to reduce response time.'}}})
manager      | 2025-10-27 21:13:01,483 - INFO - RT=2.71s | Active servers=18 | Dimmer=0.70 | arrival=92.26 req/s | Total servers=18
manager      | 2025-10-27 21:13:01,483 - INFO - Diagnosis: increase_servers
manager      | 2025-10-27 21:13:01,484 - INFO - Action plan: {'increase_servers_plan': {'entry': 'increase_servers', 'action': ['add_server'], 'reason': 'System overloaded; more servers may be needed to reduce response time.'}}
custom_swim  | t=568.497208 executing addServer()
custom_swim  | adding server with latency=0
custom_swim  | t=568.497208 addServer() complete
manager      | 2025-10-27 21:13:01,485 - INFO - Result: ok
manager      | 2025-10-27 21:13:31,516 - INFO - KB Metrics: Knowledge(ADAPTATION_GOALS={'threshold_response_time': 0.1}, History=[{'active_servers': 18, 'arrival_rate': 92.258, 'basic_rt': 2.70657, 'basic_throughput': 20.4787, 'dimmer': 0.7, 'opt_rt': 6.28553, 'opt_throughput': 71.7791, 'servers': 18, 'activating_server': False, 'server_ult': {'server_1_ult': '0.477754', 'server_2_ult': '0.478739', 'server_3_ult': '0.436414', 'server_4_ult': '0.357082', 'server_5_ult': '0.345534', 'server_6_ult': '0.311188', 'server_7_ult': '0.23285', 'server_8_ult': '0.222438', 'server_9_ult': '0.195841', 'server_10_ult': '0.118808', 'server_11_ult': '0.0936875', 'server_12_ult': '0.0914131', 'server_13_ult': '0.0786443', 'server_14_ult': '0.0706512', 'server_15_ult': '0.0599744', 'server_16_ult': '0.0412266', 'server_17_ult': '0.0201177', 'server_18_ult': '0.0109017'}, 'diagnosis': 'increase_servers', 'plan': {'increase_servers_plan': {'entry': 'increase_servers', 'action': ['add_server'], 'reason': 'System overloaded; more servers may be needed to reduce response time.'}}}, {'active_servers': 18, 'arrival_rate': 92.258, 'basic_rt': 2.70657, 'basic_throughput': 20.4787, 'dimmer': 0.7, 'opt_rt': 6.28553, 'opt_throughput': 71.7791, 'servers': 18, 'activating_server': False, 'server_ult': {'server_1_ult': '0.477754', 'server_2_ult': '0.478739', 'server_3_ult': '0.436414', 'server_4_ult': '0.357082', 'server_5_ult': '0.345534', 'server_6_ult': '0.311188', 'server_7_ult': '0.23285', 'server_8_ult': '0.222438', 'server_9_ult': '0.195841', 'server_10_ult': '0.118808', 'server_11_ult': '0.0936875', 'server_12_ult': '0.0914131', 'server_13_ult': '0.0786443', 'server_14_ult': '0.0706512', 'server_15_ult': '0.0599744', 'server_16_ult': '0.0412266', 'server_17_ult': '0.0201177', 'server_18_ult': '0.0109017'}, 'diagnosis': 'increase_servers', 'plan': {'increase_servers_plan': {'entry': 'increase_servers', 'action': ['add_server'], 'reason': 'System overloaded; more servers may be needed to reduce response time.'}}}, {'active_servers': 18, 'arrival_rate': 92.258, 'basic_rt': 2.70657, 'basic_throughput': 20.4787, 'dimmer': 0.7, 'opt_rt': 6.28553, 'opt_throughput': 71.7791, 'servers': 18, 'activating_server': False, 'server_ult': {'server_1_ult': '0.477754', 'server_2_ult': '0.478739', 'server_3_ult': '0.436414', 'server_4_ult': '0.357082', 'server_5_ult': '0.345534', 'server_6_ult': '0.311188', 'server_7_ult': '0.23285', 'server_8_ult': '0.222438', 'server_9_ult': '0.195841', 'server_10_ult': '0.118808', 'server_11_ult': '0.0936875', 'server_12_ult': '0.0914131', 'server_13_ult': '0.0786443', 'server_14_ult': '0.0706512', 'server_15_ult': '0.0599744', 'server_16_ult': '0.0412266', 'server_17_ult': '0.0201177', 'server_18_ult': '0.0109017'}, 'diagnosis': 'increase_servers', 'plan': {'increase_servers_plan': {'entry': 'increase_servers', 'action': ['add_server'], 'reason': 'System overloaded; more servers may be needed to reduce response time.'}}}, {'active_servers': 18, 'arrival_rate': 92.258, 'basic_rt': 2.70657, 'basic_throughput': 20.4787, 'dimmer': 0.7, 'opt_rt': 6.28553, 'opt_throughput': 71.7791, 'servers': 18, 'activating_server': False, 'server_ult': {'server_1_ult': '0.477754', 'server_2_ult': '0.478739', 'server_3_ult': '0.436414', 'server_4_ult': '0.357082', 'server_5_ult': '0.345534', 'server_6_ult': '0.311188', 'server_7_ult': '0.23285', 'server_8_ult': '0.222438', 'server_9_ult': '0.195841', 'server_10_ult': '0.118808', 'server_11_ult': '0.0936875', 'server_12_ult': '0.0914131', 'server_13_ult': '0.0786443', 'server_14_ult': '0.0706512', 'server_15_ult': '0.0599744', 'server_16_ult': '0.0412266', 'server_17_ult': '0.0201177', 'server_18_ult': '0.0109017'}, 'diagnosis': 'increase_servers', 'plan': {'increase_servers_plan': {'entry': 'increase_servers', 'action': ['add_server'], 'reason': 'System overloaded; more servers may be needed to reduce response time.'}}}, {'active_servers': 18, 'arrival_rate': 92.258, 'basic_rt': 2.70657, 'basic_throughput': 20.4787, 'dimmer': 0.7, 'opt_rt': 6.28553, 'opt_throughput': 71.7791, 'servers': 18, 'activating_server': False, 'server_ult': {'server_1_ult': '0.477754', 'server_2_ult': '0.478739', 'server_3_ult': '0.436414', 'server_4_ult': '0.357082', 'server_5_ult': '0.345534', 'server_6_ult': '0.311188', 'server_7_ult': '0.23285', 'server_8_ult': '0.222438', 'server_9_ult': '0.195841', 'server_10_ult': '0.118808', 'server_11_ult': '0.0936875', 'server_12_ult': '0.0914131', 'server_13_ult': '0.0786443', 'server_14_ult': '0.0706512', 'server_15_ult': '0.0599744', 'server_16_ult': '0.0412266', 'server_17_ult': '0.0201177', 'server_18_ult': '0.0109017'}, 'diagnosis': 'increase_servers', 'plan': {'increase_servers_plan': {'entry': 'increase_servers', 'action': ['add_server'], 'reason': 'System overloaded; more servers may be needed to reduce response time.'}}}], Constraints={'dimmer'= [0.0, 1.0], 'servers'= [1, 20], 'add_server'= {'active_servers'= 'servers'}, 'remove_server'= {'active_servers'= 'servers'}}), Last_update={'active_servers': 18, 'arrival_rate': 92.258, 'basic_rt': 2.70657, 'basic_throughput': 20.4787, 'dimmer': 0.7, 'opt_rt': 6.28553, 'opt_throughput': 71.7791, 'servers': 18, 'activating_server': False, 'server_ult': {'server_1_ult': '0.477754', 'server_2_ult': '0.478739', 'server_3_ult': '0.436414', 'server_4_ult': '0.357082', 'server_5_ult': '0.345534', 'server_6_ult': '0.311188', 'server_7_ult': '0.23285', 'server_8_ult': '0.222438', 'server_9_ult': '0.195841', 'server_10_ult': '0.118808', 'server_11_ult': '0.0936875', 'server_12_ult': '0.0914131', 'server_13_ult': '0.0786443', 'server_14_ult': '0.0706512', 'server_15_ult': '0.0599744', 'server_16_ult': '0.0412266', 'server_17_ult': '0.0201177', 'server_18_ult': '0.0109017'}, 'diagnosis': 'increase_servers', 'plan': {'increase_servers_plan': {'entry': 'increase_servers', 'action': ['add_server'], 'reason': 'System overloaded; more servers may be needed to reduce response time.'}}})
manager      | 2025-10-27 21:13:31,521 - INFO - RT=2.61s | Active servers=19 | Dimmer=0.70 | arrival=90.11 req/s | Total servers=19
manager      | 2025-10-27 21:13:31,521 - INFO - Diagnosis: increase_servers
manager      | 2025-10-27 21:13:31,521 - INFO - Action plan: {'increase_servers_plan': {'entry': 'increase_servers', 'action': ['add_server'], 'reason': 'System overloaded; more servers may be needed to reduce response time.'}}
custom_swim  | t=598.534608 executing addServer()
custom_swim  | adding server with latency=0
custom_swim  | t=598.534608 addServer() complete
manager      | 2025-10-27 21:13:31,523 - INFO - Result: ok
custom_swim  | All runs completed.
custom_swim exited with code 0

